"submission_date","NAME","new_case"
2020-10-27,"Texas",7292
2020-10-27,"Tennessee",1490
2020-10-27,"New York",1260
2020-10-27,"Ohio",2509
2020-10-27,"Pennsylvania",2352
2020-10-27,"South Dakota",989
2020-10-27,"Mississippi",816
2020-10-27,"Michigan",3797
2020-10-27,"Connecticut",538
2020-10-27,"Vermont",29
2020-10-27,"North Dakota",777
2020-10-27,"Alabama",1309
2020-10-27,"Illinois",4000
2020-10-27,"California",3188
2020-10-27,"Montana",845
2020-10-27,"Maine",76
2020-10-27,"Kentucky",1881
2020-10-27,"Arizona",1159
2020-10-27,"Wyoming",329
2020-10-27,"Virginia",1345
2020-10-27,"Minnesota",2164
2020-10-27,"New Jersey",1994
2020-10-27,"Louisiana",922
2020-10-27,"South Carolina",842
2020-10-27,"Oregon",372
2020-10-28,"Missouri",3507
2020-10-28,"Nevada",574
2020-10-28,"Mississippi",775
2020-10-28,"California",4515
2020-10-28,"Connecticut",490
2020-10-28,"North Carolina",2683
2020-10-28,"Illinois",6110
2020-10-28,"Idaho",862
2020-10-28,"Washington",758
2020-10-28,"New Hampshire",111
2020-10-28,"North Dakota",1223
2020-10-28,"Virginia",1429
2020-10-28,"District of Columbia",67
2020-10-28,"Louisiana",1098
2020-10-28,"Oklahoma",1182
2020-10-28,"Arkansas",961
2020-10-28,"Kansas",3369
2020-10-28,"Utah",1575
2020-10-28,"Hawaii",119
2020-10-28,"West Virginia",358
2020-10-28,"Texas",5627
2020-10-28,"Florida",4144
2020-10-28,"Pennsylvania",2321
2020-10-28,"South Dakota",1270
2020-10-28,"Ohio",2607
2020-10-28,"Massachusetts",1181
2020-10-28,"Alaska",385
2020-10-28,"Georgia",2669
2020-10-28,"Colorado",1407
2020-10-28,"New Mexico",657
2020-10-28,"Tennessee",2433
2020-10-28,"New York",1194
2020-10-28,"Iowa",2150
2020-10-28,"Maine",80
2020-10-28,"Nebraska",1282
2020-10-28,"Indiana",2548
2020-10-28,"Montana",620
2020-10-28,"Alabama",1483
2020-10-28,"Wisconsin",4130
2020-10-28,"Delaware",158
2020-10-28,"Michigan",3885
2020-10-28,"Vermont",10
2020-10-28,"Maryland",962
2020-10-28,"New Jersey",2091
2020-10-28,"Kentucky",1906
2020-10-28,"Minnesota",1908
2020-10-28,"Oregon",420
2020-10-28,"Arizona",1044
2020-10-28,"South Carolina",1078
2020-10-28,"Rhode Island",474
2020-10-28,"Wyoming",340
2020-10-29,"Delaware",191
2020-10-29,"Illinois",6363
2020-10-29,"New Hampshire",127
2020-10-29,"Washington",883
2020-10-29,"Michigan",3645
2020-10-29,"Wisconsin",5146
2020-10-29,"Idaho",961
2020-10-29,"North Dakota",1353
2020-10-29,"Missouri",3421
2020-10-29,"Vermont",15
2020-10-29,"Indiana",3618
2020-10-29,"Maryland",927
2020-10-29,"Maine",103
2020-10-29,"Connecticut",1319
2020-10-29,"Nevada",1075
2020-10-29,"Arizona",1316
2020-10-29,"Kentucky",1854
2020-10-29,"South Carolina",862
2020-10-29,"Wyoming",361
2020-10-29,"Oregon",565
2020-10-29,"New Jersey",1971
2020-10-29,"Minnesota",2867
2020-10-29,"Georgia",2192
2020-10-29,"Utah",1837
2020-10-29,"Kansas",0
2020-10-29,"South Dakota",1000
2020-10-29,"Tennessee",2662
2020-10-29,"West Virginia",402
2020-10-29,"Colorado",1889
2020-10-29,"Hawaii",7
2020-10-29,"Massachusetts",1346
2020-10-29,"Florida",5395
2020-10-29,"Arkansas",1072
2020-10-29,"Alaska",369
2020-10-29,"Oklahoma",1578
2020-10-29,"Texas",6826
2020-10-29,"New Mexico",1078
2020-10-29,"New York",1439
2020-10-29,"Pennsylvania",2372
2020-10-29,"Iowa",2423
2020-10-29,"Ohio",3590
2020-10-29,"Montana",887
2020-10-29,"North Carolina",2722
2020-10-29,"Mississippi",677
2020-10-29,"Alabama",1310
2020-10-29,"Nebraska",1617
2020-10-29,"California",4191
2020-10-29,"District of Columbia",101
2020-10-29,"Louisiana",394
2020-10-29,"Rhode Island",422
2020-10-29,"Virginia",1456
2020-10-30,"Delaware",199
2020-10-30,"Mississippi",659
2020-10-30,"Nevada",1232
2020-10-30,"Idaho",1064
2020-10-30,"Nebraska",1591
2020-10-30,"Maryland",967
2020-10-30,"Illinois",8489
2020-10-30,"Missouri",3306
2020-10-30,"Indiana",3163
2020-10-30,"Michigan",3823
2020-10-30,"Connecticut",761
2020-10-30,"Virginia",1552
2020-10-30,"Louisiana",433
2020-10-30,"Wyoming",521
2020-10-30,"South Carolina",1191
2020-10-30,"Rhode Island",510
2020-10-30,"Minnesota",3154
2020-10-30,"Texas",6631
2020-10-30,"Oklahoma",1632
2020-10-30,"Colorado",2627
2020-10-30,"Utah",2292
2020-10-30,"Hawaii",92
2020-10-30,"Kansas",3136
2020-10-30,"Georgia",1804
2020-10-30,"Ohio",3845
2020-10-30,"South Dakota",1559
2020-10-30,"Iowa",2670
2020-10-30,"Arkansas",1162
2020-10-30,"Florida",2493
2020-10-30,"Alaska",397
2020-10-30,"West Virginia",524
2020-10-30,"Massachusetts",1582
2020-10-30,"Tennessee",2358
2020-10-30,"New Mexico",1005
2020-10-30,"Pennsylvania",2511
2020-10-30,"New York",1352
2020-10-30,"Washington",1112
2020-10-30,"Vermont",19
2020-10-30,"New Hampshire",116
2020-10-30,"Montana",1063
2020-10-30,"North Carolina",2250
2020-10-30,"Maine",98
2020-10-30,"California",4014
2020-10-30,"North Dakota",1433
2020-10-30,"Wisconsin",5357
2020-10-30,"Alabama",1773
2020-10-30,"Oregon",595
2020-10-30,"Kentucky",1999
2020-10-30,"New Jersey",2363
2020-10-30,"District of Columbia",70
2020-10-30,"Arizona",1566
2020-10-31,"New Hampshire",200
2020-10-31,"Vermont",21
2020-10-31,"Maine",0
2020-10-31,"Idaho",798
2020-10-31,"Wisconsin",5808
2020-10-31,"Maryland",864
2020-10-31,"Indiana",3465
2020-10-31,"North Carolina",2461
2020-10-31,"Delaware",186
2020-10-31,"Nevada",977
2020-10-31,"District of Columbia",122
2020-10-31,"Virginia",1202
2020-10-31,"Kentucky",1831
2020-10-31,"Wyoming",270
2020-10-31,"Rhode Island",481
2020-10-31,"New Jersey",1745
2020-10-31,"Arizona",1927
2020-10-31,"West Virginia",470
2020-10-31,"Texas",7145
2020-10-31,"Alaska",467
2020-10-31,"Hawaii",62
2020-10-31,"Oklahoma",1770
2020-10-31,"Kansas",0
2020-10-31,"Utah",1724
2020-10-31,"Georgia",2736
2020-10-31,"Ohio",2915
2020-10-31,"South Dakota",1433
2020-10-31,"Pennsylvania",2693
2020-10-31,"New Mexico",581
2020-10-31,"Colorado",2975
2020-10-31,"Florida",6465
2020-10-31,"Arkansas",1316
2020-10-31,"Massachusetts",1430
2020-10-31,"Iowa",2941
2020-10-31,"New York",1350
2020-10-31,"Tennessee",2383
2020-10-31,"North Dakota",1127
2020-10-31,"Mississippi",428
2020-10-31,"Washington",978
2020-10-31,"Alabama",1609
2020-10-31,"Missouri",1900
2020-10-31,"California",5087
2020-10-31,"Michigan",2944
2020-10-31,"Illinois",7899
2020-10-31,"Connecticut",0
2020-10-31,"Nebraska",1109
2020-10-31,"Montana",885
2020-10-31,"Oregon",533
2020-10-31,"South Carolina",874
2020-10-31,"Minnesota",3007
2020-10-31,"Louisiana",0
2020-11-01,"Montana",694
2020-11-01,"New Hampshire",130
2020-11-01,"Delaware",185
2020-11-01,"Nevada",716
2020-11-01,"North Dakota",972
2020-11-01,"Michigan",3238
2020-11-01,"Wisconsin",3553
2020-11-01,"Indiana",2750
2020-11-01,"Vermont",17
2020-11-01,"Washington",875
2020-11-01,"Idaho",480
2020-11-01,"California",4529
2020-11-01,"Mississippi",472
2020-11-01,"Maryland",850
2020-11-01,"South Carolina",1062
2020-11-01,"Virginia",1026
2020-11-01,"Louisiana",1071
2020-11-01,"Oregon",508
2020-11-01,"District of Columbia",103
2020-11-01,"Minnesota",2200
2020-11-01,"Rhode Island",478
2020-11-01,"Alaska",359
2020-11-01,"Texas",4259
2020-11-01,"Kansas",0
2020-11-01,"Florida",2662
2020-11-01,"Arkansas",867
2020-11-01,"New Mexico",742
2020-11-01,"Pennsylvania",2092
2020-11-01,"New York",1309
2020-11-01,"Ohio",3303
2020-11-01,"Iowa",2395
2020-11-01,"South Dakota",1332
2020-11-01,"Colorado",2792
2020-11-01,"West Virginia",423
2020-11-01,"Georgia",1435
2020-11-01,"Massachusetts",1131
2020-11-01,"Hawaii",80
2020-11-01,"Utah",1854
2020-11-01,"Oklahoma",1624
2020-11-01,"Tennessee",148
2020-11-01,"Alabama",820
2020-11-01,"Connecticut",0
2020-11-01,"Illinois",6980
2020-11-01,"Maine",131
2020-11-01,"North Carolina",1169
2020-11-01,"Nebraska",1000
2020-11-01,"Missouri",1841
2020-11-01,"Kentucky",1480
2020-11-01,"Wyoming",425
2020-11-01,"Arizona",1530
2020-11-01,"New Jersey",2171
2020-11-02,"Indiana",3077
2020-11-02,"Vermont",23
2020-11-02,"Nebraska",939
2020-11-02,"Delaware",101
2020-11-02,"Illinois",6222
2020-11-02,"Nevada",635
2020-11-02,"Montana",757
2020-11-02,"Alabama",1204
2020-11-02,"Maine",127
2020-11-02,"New Hampshire",106
2020-11-02,"Mississippi",902
2020-11-02,"Connecticut",2651
2020-11-02,"Minnesota",2948
2020-11-02,"Wyoming",444
2020-11-02,"Louisiana",275
2020-11-02,"Oregon",549
2020-11-02,"District of Columbia",69
2020-11-02,"Kansas",4096
2020-11-02,"Massachusetts",842
2020-11-02,"Arkansas",584
2020-11-02,"Oklahoma",1655
2020-11-02,"Florida",4545
2020-11-02,"Utah",1196
2020-11-02,"West Virginia",352
2020-11-02,"New Mexico",872
2020-11-02,"Ohio",2909
2020-11-02,"South Dakota",526
2020-11-02,"Pennsylvania",1992
2020-11-02,"Colorado",2521
2020-11-02,"Georgia",1357
2020-11-02,"Texas",5455
2020-11-02,"Hawaii",72
2020-11-02,"Alaska",351
2020-11-02,"Tennessee",2470
2020-11-02,"New York",992
2020-11-02,"Iowa",1762
2020-11-02,"Washington",1040
2020-11-02,"California",4094
2020-11-02,"Wisconsin",3505
2020-11-02,"North Dakota",1172
2020-11-02,"Missouri",5647
2020-11-02,"North Carolina",1014
2020-11-02,"Michigan",5839
2020-11-02,"Maryland",771
2020-11-02,"Idaho",757
2020-11-02,"Rhode Island",280
2020-11-02,"Arizona",669
2020-11-02,"Virginia",1261
2020-11-02,"Kentucky",1090
2020-11-02,"New Jersey",1945
2020-11-02,"South Carolina",1458
2020-11-03,"North Dakota",1114
2020-11-03,"Delaware",117
2020-11-03,"Alabama",1773
2020-11-03,"Missouri",4419
2020-11-03,"California",4044
2020-11-03,"Mississippi",855
2020-11-03,"Nebraska",1546
2020-11-03,"Connecticut",985
2020-11-03,"Maine",151
2020-11-03,"Michigan",5658
2020-11-03,"Washington",746
2020-11-03,"Illinois",6516
2020-11-03,"New Jersey",2432
2020-11-03,"Kentucky",1792
2020-11-03,"Arizona",1682
2020-11-03,"Arkansas",520
2020-11-03,"Florida",4357
2020-11-03,"Colorado",2765
2020-11-03,"Massachusetts",1036
2020-11-03,"West Virginia",358
2020-11-03,"Hawaii",82
2020-11-03,"Oklahoma",2382
2020-11-03,"Georgia",2049
2020-11-03,"New Mexico",1136
2020-11-03,"Pennsylvania",2765
2020-11-03,"South Dakota",1004
2020-11-03,"Ohio",4229
2020-11-03,"Iowa",1639
2020-11-03,"Kansas",0
2020-11-03,"Texas",10665
2020-11-03,"Utah",1669
2020-11-03,"Alaska",404
2020-11-03,"New York",1519
2020-11-03,"Tennessee",1887
2020-11-03,"Wisconsin",6104
2020-11-03,"Nevada",911
2020-11-03,"North Carolina",3507
2020-11-03,"Idaho",1179
2020-11-03,"Maryland",1000
2020-11-03,"New Hampshire",128
2020-11-03,"Vermont",21
2020-11-03,"Indiana",2881
2020-11-03,"Montana",907
2020-11-03,"Rhode Island",429
2020-11-03,"Wyoming",452
2020-11-03,"Louisiana",1153
2020-11-03,"Oregon",482
2020-11-03,"District of Columbia",86
2020-11-03,"Minnesota",3476
2020-11-03,"South Carolina",894
2020-11-03,"Virginia",1157
2020-11-04,"Nebraska",1983
2020-11-04,"Delaware",220
2020-11-04,"Missouri",5271
2020-11-04,"North Carolina",2941
2020-11-04,"Wisconsin",6255
2020-11-04,"Alabama",1396
2020-11-04,"North Dakota",1536
2020-11-04,"Idaho",1290
2020-11-04,"Mississippi",1170
2020-11-04,"Montana",796
2020-11-04,"Kentucky",1727
2020-11-04,"Rhode Island",555
2020-11-04,"Virginia",1366
2020-11-04,"Wyoming",425
2020-11-04,"Louisiana",1016
2020-11-04,"Utah",2110
2020-11-04,"Hawaii",150
2020-11-04,"Kansas",2938
2020-11-04,"Massachusetts",1714
2020-11-04,"Florida",6110
2020-11-04,"West Virginia",394
2020-11-04,"Georgia",2773
2020-11-04,"South Dakota",937
2020-11-04,"New Mexico",1011
2020-11-04,"Pennsylvania",2865
2020-11-04,"Tennessee",2998
2020-11-04,"Colorado",3109
2020-11-04,"Oklahoma",2265
2020-11-04,"Alaska",424
2020-11-04,"Texas",9817
2020-11-04,"Arkansas",1651
2020-11-04,"New York",1331
2020-11-04,"Iowa",2760
2020-11-04,"Ohio",4071
2020-11-04,"Maine",183
2020-11-04,"Nevada",1068
2020-11-04,"Washington",1536
2020-11-04,"Indiana",3698
2020-11-04,"Vermont",27
2020-11-04,"California",5338
2020-11-04,"Michigan",6196
2020-11-04,"Illinois",7538
2020-11-04,"Maryland",1198
2020-11-04,"Connecticut",530
2020-11-04,"New Hampshire",115
2020-11-04,"New Jersey",3046
2020-11-04,"South Carolina",1060
2020-11-04,"District of Columbia",77
2020-11-04,"Minnesota",3827
2020-11-04,"Oregon",589
2020-11-04,"Arizona",818
2020-11-05,"Washington",1126
2020-11-05,"Delaware",295
2020-11-05,"North Carolina",2845
2020-11-05,"Indiana",4412
2020-11-05,"Connecticut",1687
2020-11-05,"Michigan",6015
2020-11-05,"Illinois",9935
2020-11-05,"Nevada",1267
2020-11-05,"Alabama",1565
2020-11-05,"Missouri",5996
2020-11-05,"New Hampshire",245
2020-11-05,"Idaho",1265
2020-11-05,"Montana",1013
2020-11-05,"California",4566
2020-11-05,"Arizona",2138
2020-11-05,"Rhode Island",634
2020-11-05,"Virginia",1568
2020-11-05,"Minnesota",3942
2020-11-05,"South Carolina",897
2020-11-05,"Kansas",0
2020-11-05,"Alaska",327
2020-11-05,"Texas",10171
2020-11-05,"Massachusetts",1862
2020-11-05,"Arkansas",1548
2020-11-05,"Oklahoma",2564
2020-11-05,"Colorado",3697
2020-11-05,"Florida",5164
2020-11-05,"Ohio",4961
2020-11-05,"South Dakota",1360
2020-11-05,"Iowa",4851
2020-11-05,"Georgia",2410
2020-11-05,"West Virginia",560
2020-11-05,"Hawaii",92
2020-11-05,"Utah",2807
2020-11-05,"New Mexico",859
2020-11-05,"Tennessee",2635
2020-11-05,"Pennsylvania",2949
2020-11-05,"New York",1930
2020-11-05,"Mississippi",947
2020-11-05,"North Dakota",1765
2020-11-05,"Maine",184
2020-11-05,"Vermont",38
2020-11-05,"Maryland",1541
2020-11-05,"Nebraska",2135
2020-11-05,"Wisconsin",6284
2020-11-05,"New Jersey",2575
2020-11-05,"Louisiana",681
2020-11-05,"District of Columbia",81
2020-11-05,"Kentucky",2345
2020-11-05,"Oregon",790
2020-11-05,"Wyoming",365
2020-11-06,"Maryland",1410
2020-11-06,"New Hampshire",204
2020-11-06,"Nebraska",2273
2020-11-06,"North Dakota",1602
2020-11-06,"Illinois",11790
2020-11-06,"Maine",158
2020-11-06,"Washington",1770
2020-11-06,"Delaware",217
2020-11-06,"Montana",979
2020-11-06,"North Carolina",2857
2020-11-06,"Missouri",5346
2020-11-06,"Wisconsin",6411
2020-11-06,"Vermont",26
2020-11-06,"Rhode Island",680
2020-11-06,"South Carolina",755
2020-11-06,"Oregon",769
2020-11-06,"Wyoming",996
2020-11-06,"Alaska",511
2020-11-06,"Georgia",2762
2020-11-06,"Texas",9239
2020-11-06,"Florida",4340
2020-11-06,"Pennsylvania",3507
2020-11-06,"Ohio",5008
2020-11-06,"Tennessee",1401
2020-11-06,"Arkansas",1870
2020-11-06,"Colorado",3951
2020-11-06,"Oklahoma",2800
2020-11-06,"Kansas",5418
2020-11-06,"Utah",2987
2020-11-06,"Massachusetts",2113
2020-11-06,"West Virginia",540
2020-11-06,"Hawaii",113
2020-11-06,"South Dakota",1488
2020-11-06,"New Mexico",1284
2020-11-06,"New York",2006
2020-11-06,"Iowa",3341
2020-11-06,"Nevada",1562
2020-11-06,"Alabama",1562
2020-11-06,"California",6518
2020-11-06,"Connecticut",1065
2020-11-06,"Michigan",5955
2020-11-06,"Indiana",4647
2020-11-06,"Idaho",1330
2020-11-06,"Mississippi",1240
2020-11-06,"Louisiana",870
2020-11-06,"Minnesota",5442
2020-11-06,"Kentucky",2299
2020-11-06,"District of Columbia",110
2020-11-06,"Arizona",1999
2020-11-06,"New Jersey",2760
2020-11-06,"Virginia",2103
2020-11-07,"Nevada",1824
2020-11-07,"North Carolina",2682
2020-11-07,"Indiana",4899
2020-11-07,"Missouri",2927
2020-11-07,"Maine",90
2020-11-07,"Illinois",12438
2020-11-07,"Idaho",1403
2020-11-07,"Mississippi",768
2020-11-07,"Washington",1748
2020-11-07,"North Dakota",1101
2020-11-07,"New Hampshire",229
2020-11-07,"District of Columbia",99
2020-11-07,"Kentucky",2285
2020-11-07,"Oregon",979
2020-11-07,"Wyoming",192
2020-11-07,"Rhode Island",703
2020-11-07,"Kansas",0
2020-11-07,"Florida",6588
2020-11-07,"West Virginia",491
2020-11-07,"Georgia",2072
2020-11-07,"Tennessee",3571
2020-11-07,"Ohio",5549
2020-11-07,"Oklahoma",3103
2020-11-07,"Texas",9560
2020-11-07,"Massachusetts",2302
2020-11-07,"Utah",2956
2020-11-07,"Arkansas",1598
2020-11-07,"Hawaii",123
2020-11-07,"Alaska",607
2020-11-07,"Colorado",4003
2020-11-07,"New York",2422
2020-11-07,"South Dakota",1337
2020-11-07,"Iowa",4559
2020-11-07,"New Mexico",1277
2020-11-07,"Pennsylvania",3928
2020-11-07,"Maryland",1081
2020-11-07,"Nebraska",1674
2020-11-07,"Vermont",26
2020-11-07,"Wisconsin",7521
2020-11-07,"Montana",1001
2020-11-07,"Alabama",1376
2020-11-07,"Delaware",314
2020-11-07,"California",5863
2020-11-07,"Michigan",4665
2020-11-07,"Connecticut",0
2020-11-07,"South Carolina",1225
2020-11-07,"Louisiana",0
2020-11-07,"Arizona",2578
2020-11-07,"Virginia",1302
2020-11-07,"New Jersey",3683
2020-11-07,"Minnesota",4647
2020-11-08,"Wisconsin",4407
2020-11-08,"Mississippi",591
2020-11-08,"Maine",205
2020-11-08,"California",9543
2020-11-08,"Idaho",649
2020-11-08,"Maryland",1375
2020-11-08,"Illinois",10009
2020-11-08,"Nebraska",1606
2020-11-08,"New Hampshire",247
2020-11-08,"North Dakota",0
2020-11-08,"New Jersey",2506
2020-11-08,"Minnesota",5908
2020-11-08,"District of Columbia",110
2020-11-08,"Alaska",507
2020-11-08,"Kansas",0
2020-11-08,"Hawaii",127
2020-11-08,"Georgia",1405
2020-11-08,"Massachusetts",1823
2020-11-08,"New York",2037
2020-11-08,"Ohio",4541
2020-11-08,"South Dakota",1428
2020-11-08,"Colorado",3500
2020-11-08,"Florida",3812
2020-11-08,"Texas",6878
2020-11-08,"Utah",2386
2020-11-08,"West Virginia",826
2020-11-08,"Oklahoma",2442
2020-11-08,"Arkansas",1038
2020-11-08,"New Mexico",1210
2020-11-08,"Iowa",3529
2020-11-08,"Pennsylvania",3163
2020-11-08,"Tennessee",4156
2020-11-08,"Washington",1450
2020-11-08,"Missouri",2399
2020-11-08,"Alabama",1140
2020-11-08,"Nevada",1276
2020-11-08,"North Carolina",1645
2020-11-08,"Vermont",53
2020-11-08,"Indiana",4652
2020-11-08,"Delaware",314
2020-11-08,"Connecticut",0
2020-11-08,"Montana",731
2020-11-08,"Michigan",4280
2020-11-08,"Wyoming",713
2020-11-08,"South Carolina",1942
2020-11-08,"Virginia",1302
2020-11-08,"Oregon",861
2020-11-08,"Rhode Island",584
2020-11-08,"Kentucky",1266
2020-11-08,"Arizona",1928
2020-11-08,"Louisiana",1266
2020-11-09,"Illinois",10573
2020-11-09,"Idaho",1266
2020-11-09,"North Carolina",1516
2020-11-09,"Connecticut",3338
2020-11-09,"Washington",1248
2020-11-09,"California",5351
2020-11-09,"Mississippi",1421
2020-11-09,"Alabama",1794
2020-11-09,"New Hampshire",211
2020-11-09,"Delaware",206
2020-11-09,"Montana",374
2020-11-09,"Missouri",8364
2020-11-09,"Virginia",1435
2020-11-09,"Kentucky",1787
2020-11-09,"Wyoming",700
2020-11-09,"New Jersey",2717
2020-11-09,"South Carolina",873
2020-11-09,"Louisiana",391
2020-11-09,"Arizona",438
2020-11-09,"Texas",4849
2020-11-09,"Florida",4262
2020-11-09,"Arkansas",945
2020-11-09,"West Virginia",401
2020-11-09,"Hawaii",58
2020-11-09,"Iowa",5102
2020-11-09,"New Mexico",1408
2020-11-09,"South Dakota",907
2020-11-09,"New York",1988
2020-11-09,"Kansas",5920
2020-11-09,"Massachusetts",1328
2020-11-09,"Oklahoma",2289
2020-11-09,"Georgia",1648
2020-11-09,"Utah",2247
2020-11-09,"Colorado",4003
2020-11-09,"Alaska",459
2020-11-09,"Pennsylvania",3388
2020-11-09,"Ohio",4706
2020-11-09,"Tennessee",5352
2020-11-09,"Wisconsin",4470
2020-11-09,"North Dakota",2037
2020-11-09,"Vermont",25
2020-11-09,"Michigan",7966
2020-11-09,"Indiana",4135
2020-11-09,"Nevada",960
2020-11-09,"Maine",163
2020-11-09,"Maryland",1338
2020-11-09,"Nebraska",1753
2020-11-09,"District of Columbia",86
2020-11-09,"Minnesota",3926
2020-11-09,"Rhode Island",294
2020-11-09,"Oregon",707
2020-11-10,"Delaware",240
2020-11-10,"Nebraska",2175
2020-11-10,"Missouri",6781
2020-11-10,"Idaho",1201
2020-11-10,"Maine",142
2020-11-10,"New Hampshire",220
2020-11-10,"North Carolina",4598
2020-11-10,"Wisconsin",7432
2020-11-10,"Illinois",12623
2020-11-10,"Alabama",2089
2020-11-10,"Vermont",50
2020-11-10,"Maryland",1714
2020-11-10,"Virginia",1594
2020-11-10,"Arizona",3437
2020-11-10,"Rhode Island",765
2020-11-10,"South Carolina",642
2020-11-10,"Hawaii",69
2020-11-10,"Alaska",551
2020-11-10,"Colorado",3922
2020-11-10,"Texas",12935
2020-11-10,"Arkansas",1424
2020-11-10,"Massachusetts",2154
2020-11-10,"Florida",5679
2020-11-10,"Georgia",4279
2020-11-10,"Ohio",6508
2020-11-10,"South Dakota",1023
2020-11-10,"Tennessee",2374
2020-11-10,"New Mexico",1258
2020-11-10,"Utah",2517
2020-11-10,"West Virginia",511
2020-11-10,"Kansas",0
2020-11-10,"Oklahoma",3751
2020-11-10,"New York",2757
2020-11-10,"Iowa",3899
2020-11-10,"Pennsylvania",4336
2020-11-10,"Indiana",4829
2020-11-10,"Mississippi",1440
2020-11-10,"Connecticut",1524
2020-11-10,"California",5367
2020-11-10,"Montana",1098
2020-11-10,"Washington",1420
2020-11-10,"Michigan",8323
2020-11-10,"North Dakota",1031
2020-11-10,"Nevada",1322
2020-11-10,"Wyoming",1232
2020-11-10,"Kentucky",2539
2020-11-10,"Minnesota",4893
2020-11-10,"Louisiana",1330
2020-11-10,"Oregon",754
2020-11-10,"District of Columbia",86
2020-11-10,"New Jersey",4447
2020-11-11,"North Dakota",1800
2020-11-11,"Missouri",5753
2020-11-11,"Connecticut",1754
2020-11-11,"Indiana",5036
2020-11-11,"North Carolina",3814
2020-11-11,"Delaware",197
2020-11-11,"Vermont",88
2020-11-11,"Wisconsin",7537
2020-11-11,"Idaho",1693
2020-11-11,"Mississippi",1340
2020-11-11,"Illinois",12657
2020-11-11,"California",7464
2020-11-11,"Alabama",1955
2020-11-11,"Arizona",2033
2020-11-11,"New Jersey",3810
2020-11-11,"Oregon",861
2020-11-11,"Wyoming",132
2020-11-11,"District of Columbia",206
2020-11-11,"Rhode Island",994
2020-11-11,"South Carolina",1592
2020-11-11,"West Virginia",885
2020-11-11,"Oklahoma",3603
2020-11-11,"Colorado",4073
2020-11-11,"Utah",2335
2020-11-11,"Alaska",490
2020-11-11,"Ohio",5874
2020-11-11,"Iowa",5038
2020-11-11,"New York",3089
2020-11-11,"South Dakota",1362
2020-11-11,"Tennessee",3006
2020-11-11,"Kansas",5672
2020-11-11,"Hawaii",116
2020-11-11,"Arkansas",1962
2020-11-11,"Georgia",2232
2020-11-11,"Texas",13166
2020-11-11,"Massachusetts",2660
2020-11-11,"Florida",5463
2020-11-11,"New Mexico",1487
2020-11-11,"Pennsylvania",4824
2020-11-11,"Washington",1664
2020-11-11,"Maine",0
2020-11-11,"New Hampshire",229
2020-11-11,"Nevada",1107
2020-11-11,"Michigan",7030
2020-11-11,"Nebraska",2435
2020-11-11,"Maryland",1477
2020-11-11,"Montana",919
2020-11-11,"Minnesota",4889
2020-11-11,"Louisiana",0
2020-11-11,"Kentucky",2696
2020-11-11,"Virginia",1521
2020-11-12,"Missouri",5745
2020-11-12,"Maryland",1869
2020-11-12,"North Dakota",1429
2020-11-12,"Mississippi",1367
2020-11-12,"Delaware",463
2020-11-12,"Michigan",7029
2020-11-12,"Nebraska",2407
2020-11-12,"Nevada",1469
2020-11-12,"Washington",2029
2020-11-12,"Vermont",122
2020-11-12,"California",6927
2020-11-12,"Connecticut",1158
2020-11-12,"North Carolina",3459
2020-11-12,"District of Columbia",128
2020-11-12,"Arizona",1402
2020-11-12,"Hawaii",94
2020-11-12,"Colorado",5675
2020-11-12,"West Virginia",696
2020-11-12,"Georgia",2802
2020-11-12,"Kansas",0
2020-11-12,"Florida",6729
2020-11-12,"Massachusetts",2648
2020-11-12,"Tennessee",3905
2020-11-12,"New York",3135
2020-11-12,"Ohio",7101
2020-11-12,"Pennsylvania",5592
2020-11-12,"Arkansas",1809
2020-11-12,"Texas",10589
2020-11-12,"Alaska",474
2020-11-12,"Oklahoma",3727
2020-11-12,"Utah",3919
2020-11-12,"South Dakota",2020
2020-11-12,"New Mexico",1742
2020-11-12,"Iowa",4402
2020-11-12,"Wisconsin",8223
2020-11-12,"Indiana",6591
2020-11-12,"Montana",961
2020-11-12,"Alabama",2916
2020-11-12,"New Hampshire",322
2020-11-12,"Idaho",1158
2020-11-12,"Maine",437
2020-11-12,"Illinois",12702
2020-11-12,"South Carolina",1349
2020-11-12,"Oregon",1109
2020-11-12,"Wyoming",1105
2020-11-12,"New Jersey",4117
2020-11-12,"Virginia",1235
2020-11-12,"Rhode Island",1034
2020-11-12,"Louisiana",3829
2020-11-12,"Minnesota",7225
2020-11-12,"Kentucky",2717
2020-11-13,"Nevada",1857
2020-11-13,"Nebraska",2661
2020-11-13,"Vermont",98
2020-11-13,"Wisconsin",8451
2020-11-13,"Illinois",15415
2020-11-13,"Maryland",2321
2020-11-13,"New Hampshire",459
2020-11-13,"Washington",2244
2020-11-13,"Montana",1213
2020-11-13,"Michigan",6634
2020-11-13,"Missouri",5280
2020-11-13,"Idaho",1519
2020-11-13,"Kentucky",3508
2020-11-13,"Louisiana",3450
2020-11-13,"Oregon",1058
2020-11-13,"Colorado",6943
2020-11-13,"Kansas",6282
2020-11-13,"Florida",4409
2020-11-13,"Alaska",614
2020-11-13,"Utah",2150
2020-11-13,"Oklahoma",4065
2020-11-13,"New York",3575
2020-11-13,"New Mexico",1230
2020-11-13,"South Dakota",1611
2020-11-13,"Georgia",3653
2020-11-13,"Massachusetts",2906
2020-11-13,"West Virginia",742
2020-11-13,"Arkansas",2312
2020-11-13,"Texas",13316
